DimDate,年,季,月,月份名稱,星期,工作日,週年序,交通匹配欄,年月
2023-08-01 12:00:00,2023,Q3,8,8月,週二,平日,2023W32,週2-4,202308
2023-08-02 12:00:00,2023,Q3,8,8月,週三,平日,2023W32,週2-4,202308
2023-08-03 12:00:00,2023,Q3,8,8月,週四,平日,2023W32,週2-4,202308
2023-08-04 12:00:00,2023,Q3,8,8月,週五,平日,2023W32,非參考日,202308
2023-08-05 12:00:00,2023,Q3,8,8月,週六,週末,2023W32,週六,202308
2023-08-06 12:00:00,2023,Q3,8,8月,週日,週末,2023W32,週日,202308
2023-08-07 12:00:00,2023,Q3,8,8月,週一,平日,2023W33,非參考日,202308
2023-08-08 12:00:00,2023,Q3,8,8月,週二,平日,2023W33,週2-4,202308
2023-08-09 12:00:00,2023,Q3,8,8月,週三,平日,2023W33,週2-4,202308
2023-08-10 12:00:00,2023,Q3,8,8月,週四,平日,2023W33,週2-4,202308
2023-08-11 12:00:00,2023,Q3,8,8月,週五,平日,2023W33,非參考日,202308
2023-08-12 12:00:00,2023,Q3,8,8月,週六,週末,2023W33,週六,202308
2023-08-13 12:00:00,2023,Q3,8,8月,週日,週末,2023W33,週日,202308
2023-08-14 12:00:00,2023,Q3,8,8月,週一,平日,2023W34,非參考日,202308
2023-08-15 12:00:00,2023,Q3,8,8月,週二,平日,2023W34,週2-4,202308
2023-08-16 12:00:00,2023,Q3,8,8月,週三,平日,2023W34,週2-4,202308
2023-08-17 12:00:00,2023,Q3,8,8月,週四,平日,2023W34,週2-4,202308
2023-08-18 12:00:00,2023,Q3,8,8月,週五,平日,2023W34,非參考日,202308
2023-08-19 12:00:00,2023,Q3,8,8月,週六,週末,2023W34,週六,202308
2023-08-20 12:00:00,2023,Q3,8,8月,週日,週末,2023W34,週日,202308
2023-08-21 12:00:00,2023,Q3,8,8月,週一,平日,2023W35,非參考日,202308
2023-08-22 12:00:00,2023,Q3,8,8月,週二,平日,2023W35,週2-4,202308
2023-08-23 12:00:00,2023,Q3,8,8月,週三,平日,2023W35,週2-4,202308
2023-08-24 12:00:00,2023,Q3,8,8月,週四,平日,2023W35,週2-4,202308
2023-08-25 12:00:00,2023,Q3,8,8月,週五,平日,2023W35,非參考日,202308
2023-08-26 12:00:00,2023,Q3,8,8月,週六,週末,2023W35,週六,202308
2023-08-27 12:00:00,2023,Q3,8,8月,週日,週末,2023W35,週日,202308
2023-08-28 12:00:00,2023,Q3,8,8月,週一,平日,2023W36,非參考日,202308
2023-08-29 12:00:00,2023,Q3,8,8月,週二,平日,2023W36,週2-4,202308
2023-08-30 12:00:00,2023,Q3,8,8月,週三,平日,2023W36,週2-4,202308
2023-08-31 12:00:00,2023,Q3,8,8月,週四,平日,2023W36,週2-4,202308
2023-09-01 12:00:00,2023,Q3,9,9月,週五,平日,2023W36,非參考日,202309
2023-09-02 12:00:00,2023,Q3,9,9月,週六,週末,2023W36,週六,202309
2023-09-03 12:00:00,2023,Q3,9,9月,週日,週末,2023W36,週日,202309
2023-09-04 12:00:00,2023,Q3,9,9月,週一,平日,2023W37,非參考日,202309
2023-09-05 12:00:00,2023,Q3,9,9月,週二,平日,2023W37,週2-4,202309
2023-09-06 12:00:00,2023,Q3,9,9月,週三,平日,2023W37,週2-4,202309
2023-09-07 12:00:00,2023,Q3,9,9月,週四,平日,2023W37,週2-4,202309
2023-09-08 12:00:00,2023,Q3,9,9月,週五,平日,2023W37,非參考日,202309
2023-09-09 12:00:00,2023,Q3,9,9月,週六,週末,2023W37,週六,202309
2023-09-10 12:00:00,2023,Q3,9,9月,週日,週末,2023W37,週日,202309
2023-09-11 12:00:00,2023,Q3,9,9月,週一,平日,2023W38,非參考日,202309
2023-09-12 12:00:00,2023,Q3,9,9月,週二,平日,2023W38,週2-4,202309
2023-09-13 12:00:00,2023,Q3,9,9月,週三,平日,2023W38,週2-4,202309
2023-09-14 12:00:00,2023,Q3,9,9月,週四,平日,2023W38,週2-4,202309
2023-09-15 12:00:00,2023,Q3,9,9月,週五,平日,2023W38,非參考日,202309
2023-09-16 12:00:00,2023,Q3,9,9月,週六,週末,2023W38,週六,202309
2023-09-17 12:00:00,2023,Q3,9,9月,週日,週末,2023W38,週日,202309
2023-09-18 12:00:00,2023,Q3,9,9月,週一,平日,2023W39,非參考日,202309
2023-09-19 12:00:00,2023,Q3,9,9月,週二,平日,2023W39,週2-4,202309
2023-09-20 12:00:00,2023,Q3,9,9月,週三,平日,2023W39,週2-4,202309
2023-09-21 12:00:00,2023,Q3,9,9月,週四,平日,2023W39,週2-4,202309
2023-09-22 12:00:00,2023,Q3,9,9月,週五,平日,2023W39,非參考日,202309
2023-09-23 12:00:00,2023,Q3,9,9月,週六,週末,2023W39,週六,202309
2023-09-24 12:00:00,2023,Q3,9,9月,週日,週末,2023W39,週日,202309
2023-09-25 12:00:00,2023,Q3,9,9月,週一,平日,2023W40,非參考日,202309
2023-09-26 12:00:00,2023,Q3,9,9月,週二,平日,2023W40,週2-4,202309
2023-09-27 12:00:00,2023,Q3,9,9月,週三,平日,2023W40,週2-4,202309
2023-09-28 12:00:00,2023,Q3,9,9月,週四,平日,2023W40,週2-4,202309
2023-09-29 12:00:00,2023,Q3,9,9月,週五,平日,2023W40,非參考日,202309
2023-09-30 12:00:00,2023,Q3,9,9月,週六,週末,2023W40,週六,202309
2023-10-01 12:00:00,2023,Q4,10,10月,週日,週末,2023W40,週日,202310
2023-10-02 12:00:00,2023,Q4,10,10月,週一,平日,2023W41,非參考日,202310
2023-10-03 12:00:00,2023,Q4,10,10月,週二,平日,2023W41,週2-4,202310
2023-10-04 12:00:00,2023,Q4,10,10月,週三,平日,2023W41,週2-4,202310
2023-10-05 12:00:00,2023,Q4,10,10月,週四,平日,2023W41,週2-4,202310
2023-10-06 12:00:00,2023,Q4,10,10月,週五,平日,2023W41,非參考日,202310
2023-10-07 12:00:00,2023,Q4,10,10月,週六,週末,2023W41,週六,202310
2023-10-08 12:00:00,2023,Q4,10,10月,週日,週末,2023W41,週日,202310
2023-10-09 12:00:00,2023,Q4,10,10月,週一,平日,2023W42,非參考日,202310
2023-10-10 12:00:00,2023,Q4,10,10月,週二,平日,2023W42,週2-4,202310
2023-10-11 12:00:00,2023,Q4,10,10月,週三,平日,2023W42,週2-4,202310
2023-10-12 12:00:00,2023,Q4,10,10月,週四,平日,2023W42,週2-4,202310
2023-10-13 12:00:00,2023,Q4,10,10月,週五,平日,2023W42,非參考日,202310
2023-10-14 12:00:00,2023,Q4,10,10月,週六,週末,2023W42,週六,202310
2023-10-15 12:00:00,2023,Q4,10,10月,週日,週末,2023W42,週日,202310
2023-10-16 12:00:00,2023,Q4,10,10月,週一,平日,2023W43,非參考日,202310
2023-10-17 12:00:00,2023,Q4,10,10月,週二,平日,2023W43,週2-4,202310
2023-10-18 12:00:00,2023,Q4,10,10月,週三,平日,2023W43,週2-4,202310
2023-10-19 12:00:00,2023,Q4,10,10月,週四,平日,2023W43,週2-4,202310
2023-10-20 12:00:00,2023,Q4,10,10月,週五,平日,2023W43,非參考日,202310
2023-10-21 12:00:00,2023,Q4,10,10月,週六,週末,2023W43,週六,202310
2023-10-22 12:00:00,2023,Q4,10,10月,週日,週末,2023W43,週日,202310
2023-10-23 12:00:00,2023,Q4,10,10月,週一,平日,2023W44,非參考日,202310
2023-10-24 12:00:00,2023,Q4,10,10月,週二,平日,2023W44,週2-4,202310
2023-10-25 12:00:00,2023,Q4,10,10月,週三,平日,2023W44,週2-4,202310
2023-10-26 12:00:00,2023,Q4,10,10月,週四,平日,2023W44,週2-4,202310
2023-10-27 12:00:00,2023,Q4,10,10月,週五,平日,2023W44,非參考日,202310
2023-10-28 12:00:00,2023,Q4,10,10月,週六,週末,2023W44,週六,202310
2023-10-29 12:00:00,2023,Q4,10,10月,週日,週末,2023W44,週日,202310
2023-10-30 12:00:00,2023,Q4,10,10月,週一,平日,2023W45,非參考日,202310
2023-10-31 12:00:00,2023,Q4,10,10月,週二,平日,2023W45,週2-4,202310
2023-11-01 12:00:00,2023,Q4,11,11月,週三,平日,2023W45,週2-4,202311
2023-11-02 12:00:00,2023,Q4,11,11月,週四,平日,2023W45,週2-4,202311
2023-11-03 12:00:00,2023,Q4,11,11月,週五,平日,2023W45,非參考日,202311
2023-11-04 12:00:00,2023,Q4,11,11月,週六,週末,2023W45,週六,202311
2023-11-05 12:00:00,2023,Q4,11,11月,週日,週末,2023W45,週日,202311
2023-11-06 12:00:00,2023,Q4,11,11月,週一,平日,2023W46,非參考日,202311
2023-11-07 12:00:00,2023,Q4,11,11月,週二,平日,2023W46,週2-4,202311
2023-11-08 12:00:00,2023,Q4,11,11月,週三,平日,2023W46,週2-4,202311
2023-11-09 12:00:00,2023,Q4,11,11月,週四,平日,2023W46,週2-4,202311
2023-11-10 12:00:00,2023,Q4,11,11月,週五,平日,2023W46,非參考日,202311
2023-11-11 12:00:00,2023,Q4,11,11月,週六,週末,2023W46,週六,202311
2023-11-12 12:00:00,2023,Q4,11,11月,週日,週末,2023W46,週日,202311
2023-11-13 12:00:00,2023,Q4,11,11月,週一,平日,2023W47,非參考日,202311
2023-11-14 12:00:00,2023,Q4,11,11月,週二,平日,2023W47,週2-4,202311
2023-11-15 12:00:00,2023,Q4,11,11月,週三,平日,2023W47,週2-4,202311
2023-11-16 12:00:00,2023,Q4,11,11月,週四,平日,2023W47,週2-4,202311
2023-11-17 12:00:00,2023,Q4,11,11月,週五,平日,2023W47,非參考日,202311
2023-11-18 12:00:00,2023,Q4,11,11月,週六,週末,2023W47,週六,202311
2023-11-19 12:00:00,2023,Q4,11,11月,週日,週末,2023W47,週日,202311
2023-11-20 12:00:00,2023,Q4,11,11月,週一,平日,2023W48,非參考日,202311
2023-11-21 12:00:00,2023,Q4,11,11月,週二,平日,2023W48,週2-4,202311
2023-11-22 12:00:00,2023,Q4,11,11月,週三,平日,2023W48,週2-4,202311
2023-11-23 12:00:00,2023,Q4,11,11月,週四,平日,2023W48,週2-4,202311
2023-11-24 12:00:00,2023,Q4,11,11月,週五,平日,2023W48,非參考日,202311
2023-11-25 12:00:00,2023,Q4,11,11月,週六,週末,2023W48,週六,202311
2023-11-26 12:00:00,2023,Q4,11,11月,週日,週末,2023W48,週日,202311
2023-11-27 12:00:00,2023,Q4,11,11月,週一,平日,2023W49,非參考日,202311
2023-11-28 12:00:00,2023,Q4,11,11月,週二,平日,2023W49,週2-4,202311
2023-11-29 12:00:00,2023,Q4,11,11月,週三,平日,2023W49,週2-4,202311
2023-11-30 12:00:00,2023,Q4,11,11月,週四,平日,2023W49,週2-4,202311
2023-12-01 12:00:00,2023,Q4,12,12月,週五,平日,2023W49,非參考日,202312
2023-12-02 12:00:00,2023,Q4,12,12月,週六,週末,2023W49,週六,202312
2023-12-03 12:00:00,2023,Q4,12,12月,週日,週末,2023W49,週日,202312
2023-12-04 12:00:00,2023,Q4,12,12月,週一,平日,2023W50,非參考日,202312
2023-12-05 12:00:00,2023,Q4,12,12月,週二,平日,2023W50,週2-4,202312
2023-12-06 12:00:00,2023,Q4,12,12月,週三,平日,2023W50,週2-4,202312
2023-12-07 12:00:00,2023,Q4,12,12月,週四,平日,2023W50,週2-4,202312
2023-12-08 12:00:00,2023,Q4,12,12月,週五,平日,2023W50,非參考日,202312
2023-12-09 12:00:00,2023,Q4,12,12月,週六,週末,2023W50,週六,202312
2023-12-10 12:00:00,2023,Q4,12,12月,週日,週末,2023W50,週日,202312
2023-12-11 12:00:00,2023,Q4,12,12月,週一,平日,2023W51,非參考日,202312
2023-12-12 12:00:00,2023,Q4,12,12月,週二,平日,2023W51,週2-4,202312
2023-12-13 12:00:00,2023,Q4,12,12月,週三,平日,2023W51,週2-4,202312
2023-12-14 12:00:00,2023,Q4,12,12月,週四,平日,2023W51,週2-4,202312
2023-12-15 12:00:00,2023,Q4,12,12月,週五,平日,2023W51,非參考日,202312
2023-12-16 12:00:00,2023,Q4,12,12月,週六,週末,2023W51,週六,202312
2023-12-17 12:00:00,2023,Q4,12,12月,週日,週末,2023W51,週日,202312
2023-12-18 12:00:00,2023,Q4,12,12月,週一,平日,2023W52,非參考日,202312
2023-12-19 12:00:00,2023,Q4,12,12月,週二,平日,2023W52,週2-4,202312
2023-12-20 12:00:00,2023,Q4,12,12月,週三,平日,2023W52,週2-4,202312
2023-12-21 12:00:00,2023,Q4,12,12月,週四,平日,2023W52,週2-4,202312
2023-12-22 12:00:00,2023,Q4,12,12月,週五,平日,2023W52,非參考日,202312
2023-12-23 12:00:00,2023,Q4,12,12月,週六,週末,2023W52,週六,202312
2023-12-24 12:00:00,2023,Q4,12,12月,週日,週末,2023W52,週日,202312
2023-12-25 12:00:00,2023,Q4,12,12月,週一,平日,2023W53,非參考日,202312
2023-12-26 12:00:00,2023,Q4,12,12月,週二,平日,2023W53,週2-4,202312
2023-12-27 12:00:00,2023,Q4,12,12月,週三,平日,2023W53,週2-4,202312
2023-12-28 12:00:00,2023,Q4,12,12月,週四,平日,2023W53,週2-4,202312
2023-12-29 12:00:00,2023,Q4,12,12月,週五,平日,2023W53,非參考日,202312
2023-12-30 12:00:00,2023,Q4,12,12月,週六,週末,2023W53,週六,202312
2023-12-31 12:00:00,2023,Q4,12,12月,週日,週末,2023W53,週日,202312
2024-01-01 12:00:00,2024,Q1,1,1月,週一,平日,2024W1,非參考日,202401
2024-01-02 12:00:00,2024,Q1,1,1月,週二,平日,2024W1,週2-4,202401
2024-01-03 12:00:00,2024,Q1,1,1月,週三,平日,2024W1,週2-4,202401
2024-01-04 12:00:00,2024,Q1,1,1月,週四,平日,2024W1,週2-4,202401
2024-01-05 12:00:00,2024,Q1,1,1月,週五,平日,2024W1,非參考日,202401
2024-01-06 12:00:00,2024,Q1,1,1月,週六,週末,2024W1,週六,202401
2024-01-07 12:00:00,2024,Q1,1,1月,週日,週末,2024W1,週日,202401
2024-01-08 12:00:00,2024,Q1,1,1月,週一,平日,2024W2,非參考日,202401
2024-01-09 12:00:00,2024,Q1,1,1月,週二,平日,2024W2,週2-4,202401
2024-01-10 12:00:00,2024,Q1,1,1月,週三,平日,2024W2,週2-4,202401
2024-01-11 12:00:00,2024,Q1,1,1月,週四,平日,2024W2,週2-4,202401
2024-01-12 12:00:00,2024,Q1,1,1月,週五,平日,2024W2,非參考日,202401
2024-01-13 12:00:00,2024,Q1,1,1月,週六,週末,2024W2,週六,202401
2024-01-14 12:00:00,2024,Q1,1,1月,週日,週末,2024W2,週日,202401
2024-01-15 12:00:00,2024,Q1,1,1月,週一,平日,2024W3,非參考日,202401
2024-01-16 12:00:00,2024,Q1,1,1月,週二,平日,2024W3,週2-4,202401
2024-01-17 12:00:00,2024,Q1,1,1月,週三,平日,2024W3,週2-4,202401
2024-01-18 12:00:00,2024,Q1,1,1月,週四,平日,2024W3,週2-4,202401
2024-01-19 12:00:00,2024,Q1,1,1月,週五,平日,2024W3,非參考日,202401
2024-01-20 12:00:00,2024,Q1,1,1月,週六,週末,2024W3,週六,202401
2024-01-21 12:00:00,2024,Q1,1,1月,週日,週末,2024W3,週日,202401
2024-01-22 12:00:00,2024,Q1,1,1月,週一,平日,2024W4,非參考日,202401
2024-01-23 12:00:00,2024,Q1,1,1月,週二,平日,2024W4,週2-4,202401
2024-01-24 12:00:00,2024,Q1,1,1月,週三,平日,2024W4,週2-4,202401
2024-01-25 12:00:00,2024,Q1,1,1月,週四,平日,2024W4,週2-4,202401
2024-01-26 12:00:00,2024,Q1,1,1月,週五,平日,2024W4,非參考日,202401
2024-01-27 12:00:00,2024,Q1,1,1月,週六,週末,2024W4,週六,202401
2024-01-28 12:00:00,2024,Q1,1,1月,週日,週末,2024W4,週日,202401
2024-01-29 12:00:00,2024,Q1,1,1月,週一,平日,2024W5,非參考日,202401
2024-01-30 12:00:00,2024,Q1,1,1月,週二,平日,2024W5,週2-4,202401
2024-01-31 12:00:00,2024,Q1,1,1月,週三,平日,2024W5,週2-4,202401
2024-02-01 12:00:00,2024,Q1,2,2月,週四,平日,2024W5,週2-4,202402
2024-02-02 12:00:00,2024,Q1,2,2月,週五,平日,2024W5,非參考日,202402
2024-02-03 12:00:00,2024,Q1,2,2月,週六,週末,2024W5,週六,202402
2024-02-04 12:00:00,2024,Q1,2,2月,週日,週末,2024W5,週日,202402
2024-02-05 12:00:00,2024,Q1,2,2月,週一,平日,2024W6,非參考日,202402
2024-02-06 12:00:00,2024,Q1,2,2月,週二,平日,2024W6,週2-4,202402
2024-02-07 12:00:00,2024,Q1,2,2月,週三,平日,2024W6,週2-4,202402
2024-02-08 12:00:00,2024,Q1,2,2月,週四,平日,2024W6,週2-4,202402
2024-02-09 12:00:00,2024,Q1,2,2月,週五,平日,2024W6,非參考日,202402
2024-02-10 12:00:00,2024,Q1,2,2月,週六,週末,2024W6,週六,202402
2024-02-11 12:00:00,2024,Q1,2,2月,週日,週末,2024W6,週日,202402
2024-02-12 12:00:00,2024,Q1,2,2月,週一,平日,2024W7,非參考日,202402
2024-02-13 12:00:00,2024,Q1,2,2月,週二,平日,2024W7,週2-4,202402
2024-02-14 12:00:00,2024,Q1,2,2月,週三,平日,2024W7,週2-4,202402
2024-02-15 12:00:00,2024,Q1,2,2月,週四,平日,2024W7,週2-4,202402
2024-02-16 12:00:00,2024,Q1,2,2月,週五,平日,2024W7,非參考日,202402
2024-02-17 12:00:00,2024,Q1,2,2月,週六,週末,2024W7,週六,202402
2024-02-18 12:00:00,2024,Q1,2,2月,週日,週末,2024W7,週日,202402
2024-02-19 12:00:00,2024,Q1,2,2月,週一,平日,2024W8,非參考日,202402
2024-02-20 12:00:00,2024,Q1,2,2月,週二,平日,2024W8,週2-4,202402
2024-02-21 12:00:00,2024,Q1,2,2月,週三,平日,2024W8,週2-4,202402
2024-02-22 12:00:00,2024,Q1,2,2月,週四,平日,2024W8,週2-4,202402
2024-02-23 12:00:00,2024,Q1,2,2月,週五,平日,2024W8,非參考日,202402
2024-02-24 12:00:00,2024,Q1,2,2月,週六,週末,2024W8,週六,202402
2024-02-25 12:00:00,2024,Q1,2,2月,週日,週末,2024W8,週日,202402
2024-02-26 12:00:00,2024,Q1,2,2月,週一,平日,2024W9,非參考日,202402
2024-02-27 12:00:00,2024,Q1,2,2月,週二,平日,2024W9,週2-4,202402
2024-02-28 12:00:00,2024,Q1,2,2月,週三,平日,2024W9,週2-4,202402
2024-02-29 12:00:00,2024,Q1,2,2月,週四,平日,2024W9,週2-4,202402
2024-03-01 12:00:00,2024,Q1,3,3月,週五,平日,2024W9,非參考日,202403
2024-03-02 12:00:00,2024,Q1,3,3月,週六,週末,2024W9,週六,202403
2024-03-03 12:00:00,2024,Q1,3,3月,週日,週末,2024W9,週日,202403
2024-03-04 12:00:00,2024,Q1,3,3月,週一,平日,2024W10,非參考日,202403
2024-03-05 12:00:00,2024,Q1,3,3月,週二,平日,2024W10,週2-4,202403
2024-03-06 12:00:00,2024,Q1,3,3月,週三,平日,2024W10,週2-4,202403
2024-03-07 12:00:00,2024,Q1,3,3月,週四,平日,2024W10,週2-4,202403
2024-03-08 12:00:00,2024,Q1,3,3月,週五,平日,2024W10,非參考日,202403
2024-03-09 12:00:00,2024,Q1,3,3月,週六,週末,2024W10,週六,202403
2024-03-10 12:00:00,2024,Q1,3,3月,週日,週末,2024W10,週日,202403
2024-03-11 12:00:00,2024,Q1,3,3月,週一,平日,2024W11,非參考日,202403
2024-03-12 12:00:00,2024,Q1,3,3月,週二,平日,2024W11,週2-4,202403
2024-03-13 12:00:00,2024,Q1,3,3月,週三,平日,2024W11,週2-4,202403
2024-03-14 12:00:00,2024,Q1,3,3月,週四,平日,2024W11,週2-4,202403
2024-03-15 12:00:00,2024,Q1,3,3月,週五,平日,2024W11,非參考日,202403
2024-03-16 12:00:00,2024,Q1,3,3月,週六,週末,2024W11,週六,202403
2024-03-17 12:00:00,2024,Q1,3,3月,週日,週末,2024W11,週日,202403
2024-03-18 12:00:00,2024,Q1,3,3月,週一,平日,2024W12,非參考日,202403
2024-03-19 12:00:00,2024,Q1,3,3月,週二,平日,2024W12,週2-4,202403
2024-03-20 12:00:00,2024,Q1,3,3月,週三,平日,2024W12,週2-4,202403
2024-03-21 12:00:00,2024,Q1,3,3月,週四,平日,2024W12,週2-4,202403
2024-03-22 12:00:00,2024,Q1,3,3月,週五,平日,2024W12,非參考日,202403
2024-03-23 12:00:00,2024,Q1,3,3月,週六,週末,2024W12,週六,202403
2024-03-24 12:00:00,2024,Q1,3,3月,週日,週末,2024W12,週日,202403
2024-03-25 12:00:00,2024,Q1,3,3月,週一,平日,2024W13,非參考日,202403
2024-03-26 12:00:00,2024,Q1,3,3月,週二,平日,2024W13,週2-4,202403
2024-03-27 12:00:00,2024,Q1,3,3月,週三,平日,2024W13,週2-4,202403
2024-03-28 12:00:00,2024,Q1,3,3月,週四,平日,2024W13,週2-4,202403
2024-03-29 12:00:00,2024,Q1,3,3月,週五,平日,2024W13,非參考日,202403
2024-03-30 12:00:00,2024,Q1,3,3月,週六,週末,2024W13,週六,202403
2024-03-31 12:00:00,2024,Q1,3,3月,週日,週末,2024W13,週日,202403
2024-04-01 12:00:00,2024,Q2,4,4月,週一,平日,2024W14,非參考日,202404
2024-04-02 12:00:00,2024,Q2,4,4月,週二,平日,2024W14,週2-4,202404
2024-04-03 12:00:00,2024,Q2,4,4月,週三,平日,2024W14,週2-4,202404
2024-04-04 12:00:00,2024,Q2,4,4月,週四,平日,2024W14,週2-4,202404
2024-04-05 12:00:00,2024,Q2,4,4月,週五,平日,2024W14,非參考日,202404
2024-04-06 12:00:00,2024,Q2,4,4月,週六,週末,2024W14,週六,202404
2024-04-07 12:00:00,2024,Q2,4,4月,週日,週末,2024W14,週日,202404
2024-04-08 12:00:00,2024,Q2,4,4月,週一,平日,2024W15,非參考日,202404
2024-04-09 12:00:00,2024,Q2,4,4月,週二,平日,2024W15,週2-4,202404
2024-04-10 12:00:00,2024,Q2,4,4月,週三,平日,2024W15,週2-4,202404
2024-04-11 12:00:00,2024,Q2,4,4月,週四,平日,2024W15,週2-4,202404
2024-04-12 12:00:00,2024,Q2,4,4月,週五,平日,2024W15,非參考日,202404
2024-04-13 12:00:00,2024,Q2,4,4月,週六,週末,2024W15,週六,202404
2024-04-14 12:00:00,2024,Q2,4,4月,週日,週末,2024W15,週日,202404
2024-04-15 12:00:00,2024,Q2,4,4月,週一,平日,2024W16,非參考日,202404
2024-04-16 12:00:00,2024,Q2,4,4月,週二,平日,2024W16,週2-4,202404
2024-04-17 12:00:00,2024,Q2,4,4月,週三,平日,2024W16,週2-4,202404
2024-04-18 12:00:00,2024,Q2,4,4月,週四,平日,2024W16,週2-4,202404
2024-04-19 12:00:00,2024,Q2,4,4月,週五,平日,2024W16,非參考日,202404
2024-04-20 12:00:00,2024,Q2,4,4月,週六,週末,2024W16,週六,202404
2024-04-21 12:00:00,2024,Q2,4,4月,週日,週末,2024W16,週日,202404
2024-04-22 12:00:00,2024,Q2,4,4月,週一,平日,2024W17,非參考日,202404
2024-04-23 12:00:00,2024,Q2,4,4月,週二,平日,2024W17,週2-4,202404
2024-04-24 12:00:00,2024,Q2,4,4月,週三,平日,2024W17,週2-4,202404
2024-04-25 12:00:00,2024,Q2,4,4月,週四,平日,2024W17,週2-4,202404
2024-04-26 12:00:00,2024,Q2,4,4月,週五,平日,2024W17,非參考日,202404
2024-04-27 12:00:00,2024,Q2,4,4月,週六,週末,2024W17,週六,202404
2024-04-28 12:00:00,2024,Q2,4,4月,週日,週末,2024W17,週日,202404
2024-04-29 12:00:00,2024,Q2,4,4月,週一,平日,2024W18,非參考日,202404
2024-04-30 12:00:00,2024,Q2,4,4月,週二,平日,2024W18,週2-4,202404
2024-05-01 12:00:00,2024,Q2,5,5月,週三,平日,2024W18,週2-4,202405
2024-05-02 12:00:00,2024,Q2,5,5月,週四,平日,2024W18,週2-4,202405
2024-05-03 12:00:00,2024,Q2,5,5月,週五,平日,2024W18,非參考日,202405
2024-05-04 12:00:00,2024,Q2,5,5月,週六,週末,2024W18,週六,202405
2024-05-05 12:00:00,2024,Q2,5,5月,週日,週末,2024W18,週日,202405
2024-05-06 12:00:00,2024,Q2,5,5月,週一,平日,2024W19,非參考日,202405
2024-05-07 12:00:00,2024,Q2,5,5月,週二,平日,2024W19,週2-4,202405
2024-05-08 12:00:00,2024,Q2,5,5月,週三,平日,2024W19,週2-4,202405
2024-05-09 12:00:00,2024,Q2,5,5月,週四,平日,2024W19,週2-4,202405
2024-05-10 12:00:00,2024,Q2,5,5月,週五,平日,2024W19,非參考日,202405
2024-05-11 12:00:00,2024,Q2,5,5月,週六,週末,2024W19,週六,202405
2024-05-12 12:00:00,2024,Q2,5,5月,週日,週末,2024W19,週日,202405
2024-05-13 12:00:00,2024,Q2,5,5月,週一,平日,2024W20,非參考日,202405
2024-05-14 12:00:00,2024,Q2,5,5月,週二,平日,2024W20,週2-4,202405
2024-05-15 12:00:00,2024,Q2,5,5月,週三,平日,2024W20,週2-4,202405
2024-05-16 12:00:00,2024,Q2,5,5月,週四,平日,2024W20,週2-4,202405
2024-05-17 12:00:00,2024,Q2,5,5月,週五,平日,2024W20,非參考日,202405
2024-05-18 12:00:00,2024,Q2,5,5月,週六,週末,2024W20,週六,202405
2024-05-19 12:00:00,2024,Q2,5,5月,週日,週末,2024W20,週日,202405
2024-05-20 12:00:00,2024,Q2,5,5月,週一,平日,2024W21,非參考日,202405
2024-05-21 12:00:00,2024,Q2,5,5月,週二,平日,2024W21,週2-4,202405
