日期,年,月,日,屬性,值
2023/3/3,2023,3,3,白肉雞(2.0Kg以上),35.8
2023/3/3,2023,3,3,白肉雞(1.75-1.95Kg),35.8
2023/3/3,2023,3,3,白肉雞(門市價高屏),37.3
2023/3/3,2023,3,3,雞蛋(大運輸價),42.5
2023/3/4,2023,3,4,白肉雞(2.0Kg以上),35.8
2023/3/4,2023,3,4,白肉雞(1.75-1.95Kg),35.8
2023/3/4,2023,3,4,白肉雞(門市價高屏),37.3
2023/3/4,2023,3,4,雞蛋(大運輸價),42.5
2023/3/5,2023,3,5,白肉雞(2.0Kg以上),35.8
2023/3/5,2023,3,5,白肉雞(1.75-1.95Kg),35.8
2023/3/5,2023,3,5,白肉雞(門市價高屏),37.3
2023/3/5,2023,3,5,雞蛋(大運輸價),42.5
2023/3/6,2023,3,6,白肉雞(2.0Kg以上),35.8
2023/3/6,2023,3,6,白肉雞(1.75-1.95Kg),35.8
2023/3/6,2023,3,6,白肉雞(門市價高屏),37.3
2023/3/6,2023,3,6,雞蛋(大運輸價),42.5
2023/3/7,2023,3,7,白肉雞(2.0Kg以上),35.8
2023/3/7,2023,3,7,白肉雞(1.75-1.95Kg),35.8
2023/3/7,2023,3,7,白肉雞(門市價高屏),37.3
2023/3/7,2023,3,7,雞蛋(大運輸價),42.5
2023/3/8,2023,3,8,白肉雞(2.0Kg以上),35.8
2023/3/8,2023,3,8,白肉雞(1.75-1.95Kg),35.8
2023/3/8,2023,3,8,白肉雞(門市價高屏),37.3
2023/3/8,2023,3,8,雞蛋(大運輸價),45.5
2023/3/9,2023,3,9,白肉雞(2.0Kg以上),35.8
2023/3/9,2023,3,9,白肉雞(1.75-1.95Kg),35.8
2023/3/9,2023,3,9,白肉雞(門市價高屏),37.3
2023/3/9,2023,3,9,雞蛋(大運輸價),45.5
2023/3/10,2023,3,10,白肉雞(2.0Kg以上),35.8
2023/3/10,2023,3,10,白肉雞(1.75-1.95Kg),35.8
2023/3/10,2023,3,10,白肉雞(門市價高屏),37.3
2023/3/10,2023,3,10,雞蛋(大運輸價),45.5
2023/3/11,2023,3,11,白肉雞(2.0Kg以上),35.8
2023/3/11,2023,3,11,白肉雞(1.75-1.95Kg),35.8
2023/3/11,2023,3,11,白肉雞(門市價高屏),37.3
2023/3/11,2023,3,11,雞蛋(大運輸價),45.5
2023/3/12,2023,3,12,白肉雞(2.0Kg以上),35.8
2023/3/12,2023,3,12,白肉雞(1.75-1.95Kg),35.8
2023/3/12,2023,3,12,白肉雞(門市價高屏),37.3
2023/3/12,2023,3,12,雞蛋(大運輸價),45.5
2023/3/13,2023,3,13,白肉雞(2.0Kg以上),36
2023/3/13,2023,3,13,白肉雞(1.75-1.95Kg),36
2023/3/13,2023,3,13,白肉雞(門市價高屏),37.5
2023/3/13,2023,3,13,雞蛋(大運輸價),45.5
2023/3/14,2023,3,14,白肉雞(2.0Kg以上),36
2023/3/14,2023,3,14,白肉雞(1.75-1.95Kg),36
2023/3/14,2023,3,14,白肉雞(門市價高屏),37.5
2023/3/14,2023,3,14,雞蛋(大運輸價),45.5
2023/3/15,2023,3,15,白肉雞(2.0Kg以上),36
2023/3/15,2023,3,15,白肉雞(1.75-1.95Kg),36
2023/3/15,2023,3,15,白肉雞(門市價高屏),37.5
2023/3/15,2023,3,15,雞蛋(大運輸價),45.5
2023/3/16,2023,3,16,白肉雞(2.0Kg以上),36
2023/3/16,2023,3,16,白肉雞(1.75-1.95Kg),36
2023/3/16,2023,3,16,白肉雞(門市價高屏),37.5
2023/3/16,2023,3,16,雞蛋(大運輸價),45.5
2023/3/17,2023,3,17,白肉雞(2.0Kg以上),36
2023/3/17,2023,3,17,白肉雞(1.75-1.95Kg),36
2023/3/17,2023,3,17,白肉雞(門市價高屏),37.5
2023/3/17,2023,3,17,雞蛋(大運輸價),45.5
2023/3/18,2023,3,18,白肉雞(2.0Kg以上),36
2023/3/18,2023,3,18,白肉雞(1.75-1.95Kg),36
2023/3/18,2023,3,18,白肉雞(門市價高屏),37.5
2023/3/18,2023,3,18,雞蛋(大運輸價),45.5
2023/3/19,2023,3,19,白肉雞(2.0Kg以上),36
2023/3/19,2023,3,19,白肉雞(1.75-1.95Kg),36
2023/3/19,2023,3,19,白肉雞(門市價高屏),37.5
2023/3/19,2023,3,19,雞蛋(大運輸價),45.5
2023/3/20,2023,3,20,白肉雞(2.0Kg以上),36
2023/3/20,2023,3,20,白肉雞(1.75-1.95Kg),36
2023/3/20,2023,3,20,白肉雞(門市價高屏),37.5
2023/3/20,2023,3,20,雞蛋(大運輸價),45.5
2023/3/21,2023,3,21,白肉雞(2.0Kg以上),36
2023/3/21,2023,3,21,白肉雞(1.75-1.95Kg),36
2023/3/21,2023,3,21,白肉雞(門市價高屏),37.5
2023/3/21,2023,3,21,雞蛋(大運輸價),45.5
2023/3/22,2023,3,22,白肉雞(2.0Kg以上),36
2023/3/22,2023,3,22,白肉雞(1.75-1.95Kg),36
2023/3/22,2023,3,22,白肉雞(門市價高屏),37.5
2023/3/22,2023,3,22,雞蛋(大運輸價),45.5
2023/3/23,2023,3,23,白肉雞(2.0Kg以上),36
2023/3/23,2023,3,23,白肉雞(1.75-1.95Kg),36
2023/3/23,2023,3,23,白肉雞(門市價高屏),37.5
2023/3/23,2023,3,23,雞蛋(大運輸價),45.5
2023/3/24,2023,3,24,白肉雞(2.0Kg以上),36
2023/3/24,2023,3,24,白肉雞(1.75-1.95Kg),36
2023/3/24,2023,3,24,白肉雞(門市價高屏),37.5
2023/3/24,2023,3,24,雞蛋(大運輸價),45.5
2023/3/25,2023,3,25,白肉雞(2.0Kg以上),36
2023/3/25,2023,3,25,白肉雞(1.75-1.95Kg),36
2023/3/25,2023,3,25,白肉雞(門市價高屏),37.5
2023/3/25,2023,3,25,雞蛋(大運輸價),45.5
2023/3/26,2023,3,26,白肉雞(2.0Kg以上),36
2023/3/26,2023,3,26,白肉雞(1.75-1.95Kg),36
2023/3/26,2023,3,26,白肉雞(門市價高屏),37.5
2023/3/26,2023,3,26,雞蛋(大運輸價),45.5
2023/3/27,2023,3,27,白肉雞(2.0Kg以上),36.3
2023/3/27,2023,3,27,白肉雞(1.75-1.95Kg),36.3
2023/3/27,2023,3,27,白肉雞(門市價高屏),37.8
2023/3/27,2023,3,27,雞蛋(大運輸價),45.5
2023/3/28,2023,3,28,白肉雞(2.0Kg以上),36.3
2023/3/28,2023,3,28,白肉雞(1.75-1.95Kg),36.3
2023/3/28,2023,3,28,白肉雞(門市價高屏),37.8
2023/3/28,2023,3,28,雞蛋(大運輸價),45.5
2023/3/29,2023,3,29,白肉雞(2.0Kg以上),36.3
2023/3/29,2023,3,29,白肉雞(1.75-1.95Kg),36.3
2023/3/29,2023,3,29,白肉雞(門市價高屏),37.8
2023/3/29,2023,3,29,雞蛋(大運輸價),45.5
2023/3/30,2023,3,30,白肉雞(2.0Kg以上),36.3
2023/3/30,2023,3,30,白肉雞(1.75-1.95Kg),36.3
2023/3/30,2023,3,30,白肉雞(門市價高屏),37.8
2023/3/30,2023,3,30,雞蛋(大運輸價),45.5
2023/3/31,2023,3,31,白肉雞(2.0Kg以上),36.3
2023/3/31,2023,3,31,白肉雞(1.75-1.95Kg),36.3
2023/3/31,2023,3,31,白肉雞(門市價高屏),37.8
2023/3/31,2023,3,31,雞蛋(大運輸價),45.5
2023/4/1,2023,4,1,白肉雞(2.0Kg以上),36.3
2023/4/1,2023,4,1,白肉雞(1.75-1.95Kg),36.3
2023/4/1,2023,4,1,白肉雞(門市價高屏),37.8
2023/4/1,2023,4,1,雞蛋(大運輸價),45.5
2023/4/2,2023,4,2,白肉雞(2.0Kg以上),36.3
2023/4/2,2023,4,2,白肉雞(1.75-1.95Kg),36.3
2023/4/2,2023,4,2,白肉雞(門市價高屏),37.8
2023/4/2,2023,4,2,雞蛋(大運輸價),45.5
2023/4/3,2023,4,3,白肉雞(2.0Kg以上),36.3
2023/4/3,2023,4,3,白肉雞(1.75-1.95Kg),36.3
2023/4/3,2023,4,3,白肉雞(門市價高屏),37.8
2023/4/3,2023,4,3,雞蛋(大運輸價),45.5
2023/4/4,2023,4,4,白肉雞(2.0Kg以上),36.3
2023/4/4,2023,4,4,白肉雞(1.75-1.95Kg),36.3
2023/4/4,2023,4,4,白肉雞(門市價高屏),37.8
2023/4/4,2023,4,4,雞蛋(大運輸價),45.5
2023/4/5,2023,4,5,白肉雞(2.0Kg以上),36.3
2023/4/5,2023,4,5,白肉雞(1.75-1.95Kg),36.3
2023/4/5,2023,4,5,白肉雞(門市價高屏),37.8
2023/4/5,2023,4,5,雞蛋(大運輸價),45.5
2023/4/6,2023,4,6,白肉雞(2.0Kg以上),36.3
2023/4/6,2023,4,6,白肉雞(1.75-1.95Kg),36.3
2023/4/6,2023,4,6,白肉雞(門市價高屏),37.8
2023/4/6,2023,4,6,雞蛋(大運輸價),45.5
2023/4/7,2023,4,7,白肉雞(2.0Kg以上),36.3
2023/4/7,2023,4,7,白肉雞(1.75-1.95Kg),36.3
2023/4/7,2023,4,7,白肉雞(門市價高屏),37.8
2023/4/7,2023,4,7,雞蛋(大運輸價),45.5
2023/4/8,2023,4,8,白肉雞(2.0Kg以上),36.3
2023/4/8,2023,4,8,白肉雞(1.75-1.95Kg),36.3
2023/4/8,2023,4,8,白肉雞(門市價高屏),37.8
2023/4/8,2023,4,8,雞蛋(大運輸價),45.5
2023/4/9,2023,4,9,白肉雞(2.0Kg以上),36.3
2023/4/9,2023,4,9,白肉雞(1.75-1.95Kg),36.3
2023/4/9,2023,4,9,白肉雞(門市價高屏),37.8
2023/4/9,2023,4,9,雞蛋(大運輸價),45.5
2023/4/10,2023,4,10,白肉雞(2.0Kg以上),36.5
2023/4/10,2023,4,10,白肉雞(1.75-1.95Kg),36.5
2023/4/10,2023,4,10,白肉雞(門市價高屏),38
2023/4/10,2023,4,10,雞蛋(大運輸價),45.5
2023/4/11,2023,4,11,白肉雞(2.0Kg以上),36.5
2023/4/11,2023,4,11,白肉雞(1.75-1.95Kg),36.5
2023/4/11,2023,4,11,白肉雞(門市價高屏),38
2023/4/11,2023,4,11,雞蛋(大運輸價),45.5
2023/4/12,2023,4,12,白肉雞(2.0Kg以上),36.5
2023/4/12,2023,4,12,白肉雞(1.75-1.95Kg),36.5
2023/4/12,2023,4,12,白肉雞(門市價高屏),38
2023/4/12,2023,4,12,雞蛋(大運輸價),45.5
2023/4/13,2023,4,13,白肉雞(2.0Kg以上),36.5
2023/4/13,2023,4,13,白肉雞(1.75-1.95Kg),36.5
2023/4/13,2023,4,13,白肉雞(門市價高屏),38
2023/4/13,2023,4,13,雞蛋(大運輸價),45.5
2023/4/14,2023,4,14,白肉雞(2.0Kg以上),36.5
2023/4/14,2023,4,14,白肉雞(1.75-1.95Kg),36.5
2023/4/14,2023,4,14,白肉雞(門市價高屏),38
2023/4/14,2023,4,14,雞蛋(大運輸價),45.5
2023/4/15,2023,4,15,白肉雞(2.0Kg以上),36.5
2023/4/15,2023,4,15,白肉雞(1.75-1.95Kg),36.5
2023/4/15,2023,4,15,白肉雞(門市價高屏),38
2023/4/15,2023,4,15,雞蛋(大運輸價),45.5
2023/4/16,2023,4,16,白肉雞(2.0Kg以上),36.5
2023/4/16,2023,4,16,白肉雞(1.75-1.95Kg),36.5
2023/4/16,2023,4,16,白肉雞(門市價高屏),38
2023/4/16,2023,4,16,雞蛋(大運輸價),45.5
2023/4/17,2023,4,17,白肉雞(2.0Kg以上),36.8
2023/4/17,2023,4,17,白肉雞(1.75-1.95Kg),36.8
2023/4/17,2023,4,17,白肉雞(門市價高屏),38.3
2023/4/17,2023,4,17,雞蛋(大運輸價),45.5
2023/4/18,2023,4,18,白肉雞(2.0Kg以上),36.8
2023/4/18,2023,4,18,白肉雞(1.75-1.95Kg),36.8
2023/4/18,2023,4,18,白肉雞(門市價高屏),38.3
2023/4/18,2023,4,18,雞蛋(大運輸價),45.5
2023/4/19,2023,4,19,白肉雞(2.0Kg以上),36.8
2023/4/19,2023,4,19,白肉雞(1.75-1.95Kg),36.8
2023/4/19,2023,4,19,白肉雞(門市價高屏),38.3
2023/4/19,2023,4,19,雞蛋(大運輸價),45.5
2023/4/20,2023,4,20,白肉雞(2.0Kg以上),36.8
2023/4/20,2023,4,20,白肉雞(1.75-1.95Kg),36.8
2023/4/20,2023,4,20,白肉雞(門市價高屏),38.3
2023/4/20,2023,4,20,雞蛋(大運輸價),45.5
2023/4/21,2023,4,21,白肉雞(2.0Kg以上),36.8
2023/4/21,2023,4,21,白肉雞(1.75-1.95Kg),36.8
2023/4/21,2023,4,21,白肉雞(門市價高屏),38.3
2023/4/21,2023,4,21,雞蛋(大運輸價),45.5
2023/4/22,2023,4,22,白肉雞(2.0Kg以上),36.8
2023/4/22,2023,4,22,白肉雞(1.75-1.95Kg),36.8
2023/4/22,2023,4,22,白肉雞(門市價高屏),38.3
2023/4/22,2023,4,22,雞蛋(大運輸價),45.5
2023/4/23,2023,4,23,白肉雞(2.0Kg以上),36.8
2023/4/23,2023,4,23,白肉雞(1.75-1.95Kg),36.8
2023/4/23,2023,4,23,白肉雞(門市價高屏),38.3
2023/4/23,2023,4,23,雞蛋(大運輸價),45.5
2023/4/24,2023,4,24,白肉雞(2.0Kg以上),37
2023/4/24,2023,4,24,白肉雞(1.75-1.95Kg),37
2023/4/24,2023,4,24,白肉雞(門市價高屏),38.5
2023/4/24,2023,4,24,雞蛋(大運輸價),45.5
2023/4/25,2023,4,25,白肉雞(2.0Kg以上),37
2023/4/25,2023,4,25,白肉雞(1.75-1.95Kg),37
2023/4/25,2023,4,25,白肉雞(門市價高屏),38.5
2023/4/25,2023,4,25,雞蛋(大運輸價),45.5
2023/4/26,2023,4,26,白肉雞(2.0Kg以上),37
2023/4/26,2023,4,26,白肉雞(1.75-1.95Kg),37
2023/4/26,2023,4,26,白肉雞(門市價高屏),38.5
2023/4/26,2023,4,26,雞蛋(大運輸價),45.5
2023/4/27,2023,4,27,白肉雞(2.0Kg以上),37
2023/4/27,2023,4,27,白肉雞(1.75-1.95Kg),37
2023/4/27,2023,4,27,白肉雞(門市價高屏),38.5
2023/4/27,2023,4,27,雞蛋(大運輸價),45.5
2023/4/28,2023,4,28,白肉雞(2.0Kg以上),37
2023/4/28,2023,4,28,白肉雞(1.75-1.95Kg),37
2023/4/28,2023,4,28,白肉雞(門市價高屏),38.5
2023/4/28,2023,4,28,雞蛋(大運輸價),45.5
2023/4/29,2023,4,29,白肉雞(2.0Kg以上),37
2023/4/29,2023,4,29,白肉雞(1.75-1.95Kg),37
2023/4/29,2023,4,29,白肉雞(門市價高屏),38.5
2023/4/29,2023,4,29,雞蛋(大運輸價),45.5
2023/4/30,2023,4,30,白肉雞(2.0Kg以上),37
2023/4/30,2023,4,30,白肉雞(1.75-1.95Kg),37
2023/4/30,2023,4,30,白肉雞(門市價高屏),38.5
2023/4/30,2023,4,30,雞蛋(大運輸價),45.5
2023/5/1,2023,5,1,白肉雞(2.0Kg以上),37
2023/5/1,2023,5,1,白肉雞(1.75-1.95Kg),37
2023/5/1,2023,5,1,白肉雞(門市價高屏),38.5
2023/5/1,2023,5,1,雞蛋(大運輸價),45.5
2023/5/2,2023,5,2,白肉雞(2.0Kg以上),37.3
2023/5/2,2023,5,2,白肉雞(1.75-1.95Kg),37.3
2023/5/2,2023,5,2,白肉雞(門市價高屏),38.8
2023/5/2,2023,5,2,雞蛋(大運輸價),45.5
2023/5/3,2023,5,3,白肉雞(2.0Kg以上),37.3
2023/5/3,2023,5,3,白肉雞(1.75-1.95Kg),37.3
2023/5/3,2023,5,3,白肉雞(門市價高屏),38.8
2023/5/3,2023,5,3,雞蛋(大運輸價),45.5
2023/5/4,2023,5,4,白肉雞(2.0Kg以上),37.3
2023/5/4,2023,5,4,白肉雞(1.75-1.95Kg),37.3
2023/5/4,2023,5,4,白肉雞(門市價高屏),38.8
2023/5/4,2023,5,4,雞蛋(大運輸價),45.5
2023/5/5,2023,5,5,白肉雞(2.0Kg以上),37.3
2023/5/5,2023,5,5,白肉雞(1.75-1.95Kg),37.3
2023/5/5,2023,5,5,白肉雞(門市價高屏),38.8
2023/5/5,2023,5,5,雞蛋(大運輸價),45.5
2023/5/6,2023,5,6,白肉雞(2.0Kg以上),37.3
2023/5/6,2023,5,6,白肉雞(1.75-1.95Kg),37.3
2023/5/6,2023,5,6,白肉雞(門市價高屏),38.8
2023/5/6,2023,5,6,雞蛋(大運輸價),45.5
2023/5/7,2023,5,7,白肉雞(2.0Kg以上),37.3
2023/5/7,2023,5,7,白肉雞(1.75-1.95Kg),37.3
2023/5/7,2023,5,7,白肉雞(門市價高屏),38.8
2023/5/7,2023,5,7,雞蛋(大運輸價),45.5
2023/5/8,2023,5,8,白肉雞(2.0Kg以上),37.3
2023/5/8,2023,5,8,白肉雞(1.75-1.95Kg),37.3
2023/5/8,2023,5,8,白肉雞(門市價高屏),38.8
2023/5/8,2023,5,8,雞蛋(大運輸價),45.5
2023/5/9,2023,5,9,白肉雞(2.0Kg以上),37.3
2023/5/9,2023,5,9,白肉雞(1.75-1.95Kg),37.3
2023/5/9,2023,5,9,白肉雞(門市價高屏),38.8
2023/5/9,2023,5,9,雞蛋(大運輸價),45.5
2023/5/10,2023,5,10,白肉雞(2.0Kg以上),37.3
2023/5/10,2023,5,10,白肉雞(1.75-1.95Kg),37.3
2023/5/10,2023,5,10,白肉雞(門市價高屏),38.8
2023/5/10,2023,5,10,雞蛋(大運輸價),45.5
2023/5/11,2023,5,11,白肉雞(2.0Kg以上),37.3
2023/5/11,2023,5,11,白肉雞(1.75-1.95Kg),37.3
2023/5/11,2023,5,11,白肉雞(門市價高屏),38.8
2023/5/11,2023,5,11,雞蛋(大運輸價),45.5
2023/5/12,2023,5,12,白肉雞(2.0Kg以上),37.5
2023/5/12,2023,5,12,白肉雞(1.75-1.95Kg),37.5
2023/5/12,2023,5,12,白肉雞(門市價高屏),39
2023/5/12,2023,5,12,雞蛋(大運輸價),45.5
2023/5/13,2023,5,13,白肉雞(2.0Kg以上),37.5
2023/5/13,2023,5,13,白肉雞(1.75-1.95Kg),37.5
2023/5/13,2023,5,13,白肉雞(門市價高屏),39
2023/5/13,2023,5,13,雞蛋(大運輸價),45.5
2023/5/14,2023,5,14,白肉雞(2.0Kg以上),37.5
2023/5/14,2023,5,14,白肉雞(1.75-1.95Kg),37.5
2023/5/14,2023,5,14,白肉雞(門市價高屏),39
2023/5/14,2023,5,14,雞蛋(大運輸價),45.5
2023/5/15,2023,5,15,白肉雞(2.0Kg以上),37.5
2023/5/15,2023,5,15,白肉雞(1.75-1.95Kg),37.5
2023/5/15,2023,5,15,白肉雞(門市價高屏),39
2023/5/15,2023,5,15,雞蛋(大運輸價),45.5
2023/5/16,2023,5,16,白肉雞(2.0Kg以上),37.5
2023/5/16,2023,5,16,白肉雞(1.75-1.95Kg),37.5
2023/5/16,2023,5,16,白肉雞(門市價高屏),39
2023/5/16,2023,5,16,雞蛋(大運輸價),45.5
2023/5/17,2023,5,17,白肉雞(2.0Kg以上),37.5
2023/5/17,2023,5,17,白肉雞(1.75-1.95Kg),37.5
2023/5/17,2023,5,17,白肉雞(門市價高屏),39
2023/5/17,2023,5,17,雞蛋(大運輸價),45.5
2023/5/18,2023,5,18,白肉雞(2.0Kg以上),37.5
2023/5/18,2023,5,18,白肉雞(1.75-1.95Kg),37.5
2023/5/18,2023,5,18,白肉雞(門市價高屏),39
2023/5/18,2023,5,18,雞蛋(大運輸價),45.5
2023/5/19,2023,5,19,白肉雞(2.0Kg以上),37.5
2023/5/19,2023,5,19,白肉雞(1.75-1.95Kg),37.5
2023/5/19,2023,5,19,白肉雞(門市價高屏),39
2023/5/19,2023,5,19,雞蛋(大運輸價),45.5
2023/5/20,2023,5,20,白肉雞(2.0Kg以上),37.5
2023/5/20,2023,5,20,白肉雞(1.75-1.95Kg),37.5
2023/5/20,2023,5,20,白肉雞(門市價高屏),39
2023/5/20,2023,5,20,雞蛋(大運輸價),45.5
2023/5/21,2023,5,21,白肉雞(2.0Kg以上),37.5
2023/5/21,2023,5,21,白肉雞(1.75-1.95Kg),37.5
2023/5/21,2023,5,21,白肉雞(門市價高屏),39
2023/5/21,2023,5,21,雞蛋(大運輸價),45.5
2023/5/22,2023,5,22,白肉雞(2.0Kg以上),37.5
2023/5/22,2023,5,22,白肉雞(1.75-1.95Kg),37.5
2023/5/22,2023,5,22,白肉雞(門市價高屏),39
2023/5/22,2023,5,22,雞蛋(大運輸價),45.5
2023/5/23,2023,5,23,白肉雞(2.0Kg以上),37.5
2023/5/23,2023,5,23,白肉雞(1.75-1.95Kg),37.5
2023/5/23,2023,5,23,白肉雞(門市價高屏),39
2023/5/23,2023,5,23,雞蛋(大運輸價),45.5
2023/5/24,2023,5,24,白肉雞(2.0Kg以上),37.8
2023/5/24,2023,5,24,白肉雞(1.75-1.95Kg),37.8
2023/5/24,2023,5,24,白肉雞(門市價高屏),39.3
2023/5/24,2023,5,24,雞蛋(大運輸價),45.5
2023/5/25,2023,5,25,白肉雞(2.0Kg以上),37.8
2023/5/25,2023,5,25,白肉雞(1.75-1.95Kg),37.8
2023/5/25,2023,5,25,白肉雞(門市價高屏),39.3
2023/5/25,2023,5,25,雞蛋(大運輸價),45.5
2023/5/26,2023,5,26,白肉雞(2.0Kg以上),37.8
2023/5/26,2023,5,26,白肉雞(1.75-1.95Kg),37.8
2023/5/26,2023,5,26,白肉雞(門市價高屏),39.3
2023/5/26,2023,5,26,雞蛋(大運輸價),45.5
2023/5/27,2023,5,27,白肉雞(2.0Kg以上),37.8
2023/5/27,2023,5,27,白肉雞(1.75-1.95Kg),37.8
2023/5/27,2023,5,27,白肉雞(門市價高屏),39.3
2023/5/27,2023,5,27,雞蛋(大運輸價),45.5
2023/5/28,2023,5,28,白肉雞(2.0Kg以上),37.8
2023/5/28,2023,5,28,白肉雞(1.75-1.95Kg),37.8
2023/5/28,2023,5,28,白肉雞(門市價高屏),39.3
2023/5/28,2023,5,28,雞蛋(大運輸價),45.5
2023/5/29,2023,5,29,白肉雞(2.0Kg以上),37.8
2023/5/29,2023,5,29,白肉雞(1.75-1.95Kg),37.8
2023/5/29,2023,5,29,白肉雞(門市價高屏),39.3
2023/5/29,2023,5,29,雞蛋(大運輸價),45.5
2023/5/30,2023,5,30,白肉雞(2.0Kg以上),37.8
2023/5/30,2023,5,30,白肉雞(1.75-1.95Kg),37.8
2023/5/30,2023,5,30,白肉雞(門市價高屏),39.3
2023/5/30,2023,5,30,雞蛋(大運輸價),45.5
2023/5/31,2023,5,31,白肉雞(2.0Kg以上),38
2023/5/31,2023,5,31,白肉雞(1.75-1.95Kg),38
2023/5/31,2023,5,31,白肉雞(門市價高屏),39.5
2023/5/31,2023,5,31,雞蛋(大運輸價),45.5
2023/6/1,2023,6,1,白肉雞(2.0Kg以上),38
2023/6/1,2023,6,1,白肉雞(1.75-1.95Kg),38
2023/6/1,2023,6,1,白肉雞(門市價高屏),39.5
2023/6/1,2023,6,1,雞蛋(大運輸價),45.5
2023/6/2,2023,6,2,白肉雞(2.0Kg以上),38
2023/6/2,2023,6,2,白肉雞(1.75-1.95Kg),38
2023/6/2,2023,6,2,白肉雞(門市價高屏),39.5
2023/6/2,2023,6,2,雞蛋(大運輸價),45.5
2023/6/3,2023,6,3,白肉雞(2.0Kg以上),38
2023/6/3,2023,6,3,白肉雞(1.75-1.95Kg),38
2023/6/3,2023,6,3,白肉雞(門市價高屏),39.5
2023/6/3,2023,6,3,雞蛋(大運輸價),45.5
2023/6/4,2023,6,4,白肉雞(2.0Kg以上),38
2023/6/4,2023,6,4,白肉雞(1.75-1.95Kg),38
2023/6/4,2023,6,4,白肉雞(門市價高屏),39.5
2023/6/4,2023,6,4,雞蛋(大運輸價),45.5
2023/6/5,2023,6,5,白肉雞(2.0Kg以上),38
2023/6/5,2023,6,5,白肉雞(1.75-1.95Kg),38
2023/6/5,2023,6,5,白肉雞(門市價高屏),39.5
2023/6/5,2023,6,5,雞蛋(大運輸價),45.5
2023/6/6,2023,6,6,白肉雞(2.0Kg以上),38
2023/6/6,2023,6,6,白肉雞(1.75-1.95Kg),38
2023/6/6,2023,6,6,白肉雞(門市價高屏),39.5
2023/6/6,2023,6,6,雞蛋(大運輸價),45.5
2023/6/7,2023,6,7,白肉雞(2.0Kg以上),38
2023/6/7,2023,6,7,白肉雞(1.75-1.95Kg),38
2023/6/7,2023,6,7,白肉雞(門市價高屏),39.5
2023/6/7,2023,6,7,雞蛋(大運輸價),45.5
2023/6/8,2023,6,8,白肉雞(2.0Kg以上),38
2023/6/8,2023,6,8,白肉雞(1.75-1.95Kg),38
2023/6/8,2023,6,8,白肉雞(門市價高屏),39.5
2023/6/8,2023,6,8,雞蛋(大運輸價),45.5
2023/6/9,2023,6,9,白肉雞(2.0Kg以上),38
2023/6/9,2023,6,9,白肉雞(1.75-1.95Kg),38
2023/6/9,2023,6,9,白肉雞(門市價高屏),39.5
2023/6/9,2023,6,9,雞蛋(大運輸價),45.5
2023/6/10,2023,6,10,白肉雞(2.0Kg以上),38
2023/6/10,2023,6,10,白肉雞(1.75-1.95Kg),38
2023/6/10,2023,6,10,白肉雞(門市價高屏),39.5
2023/6/10,2023,6,10,雞蛋(大運輸價),45.5
2023/6/11,2023,6,11,白肉雞(2.0Kg以上),38
2023/6/11,2023,6,11,白肉雞(1.75-1.95Kg),38
2023/6/11,2023,6,11,白肉雞(門市價高屏),39.5
2023/6/11,2023,6,11,雞蛋(大運輸價),45.5
2023/6/12,2023,6,12,白肉雞(2.0Kg以上),38
2023/6/12,2023,6,12,白肉雞(1.75-1.95Kg),38
2023/6/12,2023,6,12,白肉雞(門市價高屏),39.5
2023/6/12,2023,6,12,雞蛋(大運輸價),45.5
2023/6/13,2023,6,13,白肉雞(2.0Kg以上),38
2023/6/13,2023,6,13,白肉雞(1.75-1.95Kg),38
2023/6/13,2023,6,13,白肉雞(門市價高屏),39.5
2023/6/13,2023,6,13,雞蛋(大運輸價),42.5
2023/6/14,2023,6,14,白肉雞(2.0Kg以上),38
2023/6/14,2023,6,14,白肉雞(1.75-1.95Kg),38
2023/6/14,2023,6,14,白肉雞(門市價高屏),39.5
2023/6/14,2023,6,14,雞蛋(大運輸價),42.5
2023/6/15,2023,6,15,白肉雞(2.0Kg以上),38
2023/6/15,2023,6,15,白肉雞(1.75-1.95Kg),38
2023/6/15,2023,6,15,白肉雞(門市價高屏),39.5
2023/6/15,2023,6,15,雞蛋(大運輸價),42.5
2023/6/16,2023,6,16,白肉雞(2.0Kg以上),38
2023/6/16,2023,6,16,白肉雞(1.75-1.95Kg),38
2023/6/16,2023,6,16,白肉雞(門市價高屏),39.5
2023/6/16,2023,6,16,雞蛋(大運輸價),42.5
2023/6/17,2023,6,17,白肉雞(2.0Kg以上),38
2023/6/17,2023,6,17,白肉雞(1.75-1.95Kg),38
2023/6/17,2023,6,17,白肉雞(門市價高屏),39.5
2023/6/17,2023,6,17,雞蛋(大運輸價),42.5
2023/6/18,2023,6,18,白肉雞(2.0Kg以上),38
2023/6/18,2023,6,18,白肉雞(1.75-1.95Kg),38
2023/6/18,2023,6,18,白肉雞(門市價高屏),39.5
2023/6/18,2023,6,18,雞蛋(大運輸價),42.5
2023/6/19,2023,6,19,白肉雞(2.0Kg以上),38
2023/6/19,2023,6,19,白肉雞(1.75-1.95Kg),38
2023/6/19,2023,6,19,白肉雞(門市價高屏),39.5
2023/6/19,2023,6,19,雞蛋(大運輸價),42.5
2023/6/20,2023,6,20,白肉雞(2.0Kg以上),38
2023/6/20,2023,6,20,白肉雞(1.75-1.95Kg),38
2023/6/20,2023,6,20,白肉雞(門市價高屏),39.5
2023/6/20,2023,6,20,雞蛋(大運輸價),40.5
